2018-11-14 07:46:19,Amigos: cae 12 metros, pero lo salva su compañero,MDZ Online,Internacional
2018-11-14 14:45:31,Venta de entradas para Superfinal: web de River colapsó 1 hora, quejas de los hinchas,Diario 26,Deportes
2018-11-14 12:29:00,River-Boca: 80 mil pedidos virtuales hicieron colapsar la página que vendía las últimas entradas,Total News Agency,Deportes
2018-11-14 16:06:38,Pico Mónaco hizo al aire un desubicado comentario sexual,Clarín.com,Deportes
2018-11-14 15:33:14,Boca-River: la reacción de Pablo Pérez para proteger a Milton Casco,Clarín.com,Deportes
2018-11-14 12:49:24,Leo Ponzio tiene al alta médica y podrá jugar en la revancha ante Boca,TN,Deportes
2018-11-14 16:16:54,Otra baja sensible para la Selección: será desafectado un defensor,Infobae.com,Deportes
2018-11-14 14:44:31,D'Onofrio pidió que no revisen el vestuario de Boca,Olé,Deportes
2018-11-14 17:30:52,Ya vendieron 40 mil entradas para Argentina-México en Córdoba,Télam,Deportes
2018-11-14 15:44:09,El amor es más fuerte: "Doy la silla de ruedas a cambio de la Copa Libertadores",Infobae.com,Deportes
2018-11-14 10:10:17,El misterioso mensaje de Edwin Cardona a días de la revancha de la Superfinal,TN,Deportes
2018-11-14 14:40:36,Cómo funciona el código QR, la función clave que WhatsApp copió de Snapchat e Instagram,Clarín.com,Ciencia y Tecnologia
2018-11-13 12:30:04,El truco de WhatsApp para saber qué decía un mensaje eliminado,Clarín.com,Ciencia y Tecnologia
2018-11-14 15:42:12,Tres apps de Android para tener los mejores stickers en Whatsapp,TN,Ciencia y Tecnologia
2018-11-14 06:06:46,Nos hundimos en un 'huracán' de materia oscura que podría revelar sus secretos,Hipertextual,Ciencia y Tecnologia
2018-11-14 10:54:40,Ahora podrá jugar con un teclado y un mouse en su Xbox One,ElTiempo.com,Ciencia y Tecnologia
2018-11-14 08:08:32,Tres aplicaciones que debés evitar descargar en tu celular,Tiempo de San Juan,Ciencia y Tecnologia
2018-11-14 12:29:42,La PlayStation 5 llegaría con un joystick con pantalla incluida,Clarín.com,Ciencia y Tecnologia
2018-11-14 15:50:04,El 'abuelo Pokémon': tiene 70 años y sale a cazar con 15 celulares a la vez,Clarín.com,Ciencia y Tecnologia
2018-11-14 14:34:19,La NASA apuesta a llevar hombres a Marte en un plazo de 25 años,Infobae.com,Ciencia y Tecnologia
2018-11-14 16:24:51,Cráter Chicxulub: padre de los humanos, verdugo de los dinosaurios,canalantigua.tv,Ciencia y Tecnologia
2018-11-14 16:34:49,En la City anticipan qué hará el BCRA si el dólar quiebra la banda inferior,El Cronista,Economia
2018-11-14 17:54:20,Luego de cuatro bajas, el Merval rebotó un 2,9% impulsado por acciones del sector financiero y energético,Ambito.com,Economia
2018-11-13 20:33:51,Shell baja 2,7% la nafta desde mañana y el Gobierno cree que ya se alcanzó un precio de equilibrio,LA NACION (Argentina.),Economia
2018-11-13 21:27:55,Inteligencia artificial: cómo afectará la cuarta revolución a empresas y trabajadores argentinos,Ambito.com,Economia
2018-11-14 14:53:50,Minera EXAR inició su producción de litio en Cauchari Olaroz,Página Central Jujuy,Economia
2018-11-13 20:14:35,Las expectativas económicas siguen en retroceso,Minutouno.com,Economia
2018-11-14 15:41:50,Pymes lácteas llevan 15 meses consecutivos de pérdidas,Diario Uno,Economia
2018-11-13 14:45:10,Por problemas de rentabilidad, cada vez más estaciones de servicio no aceptan tarjeta de crédito,iprofesional.com,Economia
2018-11-14 09:24:50,Tras lanzar BioBus, Santa Fe busca que todo el transporte público utilice biodiesel,Infocampo,Economia
2018-11-14 10:11:13,¿Qué es la criptomoneda que se lanza en Argentina?,El Patagónico,Economia
2018-11-13 17:26:41,La chica de 11 años que evitó ser secuestrada gracias a una palabra clave,LA NACION (Argentina.),Internacional
2018-11-14 13:22:46,Muere envenenado con cianuro el hijo de un testigo clave en la causa Odebrecht en Colombia,LA NACION (Argentina.),Internacional
2018-11-21 12:36:26,La última entrevista a Michael Schumacher,La Voz del Interior,Deportes
2018-11-14 16:55:57,El gobierno británico respaldó el principio de acuerdo con la UE sobre el Brexit,Infobae.com,Internacional
2018-11-14 08:56:06,Las acusaciones del abogado de 'El Chapo' contra dos presidentes de México,El Nacional.com,Internacional
2018-11-14 13:43:10,Una argentina murió durante sus vacaciones en Italia y su cuerpo está varado en Ezeiza hace cinco días,LA NACION (Argentina.),Internacional
2018-11-14 15:57:50,Los escalofriantes audios de la abogada de los narcos brasileños asesinada en Paraguay: "Si me agarran, me licúan",Infobae.com,Internacional
2018-11-14 09:24:31,Qué calles estarán cortadas y cómo funcionarán los aeropuertos durante la cumbre del G20,Infobae.com,Internacional
2018-11-14 10:23:27,¿Es la caravana migrante una amenaza a la seguridad de EEUU?,La Prensa de Honduras,Internacional
2018-11-14 14:56:23,El perro más fiel: su dueña murió en un accidente de tránsito y hace 80 días que la espera,TN,Internacional
2018-11-14 15:43:19,Monica Lewinsky dice que se disculparía de nuevo con Hillary Clinton por el escándalo de 1998,Telemundo,Internacional
2018-11-15 08:00:40,El operativo de River contra los robos y la reventa de entradas de la Superfinal,TN,Deportes
2018-11-15 08:18:07,Diego Maradona, investigado en México y ante una sanción inminente,Clarín.com,Deportes
2018-11-15 07:52:30,La frase de Mauro Icardi que generó controversia dentro de la selección argentina,Infobae.com,Deportes
2018-11-12 22:33:38,El futuro de Gallardo, el "escritorio" en Conmebol y otras cuatro definiciones de D'Onofrio con LA NACION,canchallena.com,Deportes
2018-11-14 15:33:14,Boca-River: la reacción de Pablo Pérez para proteger a Milton Casco,Clarín.com,Deportes
2018-11-15 04:46:49,La serie esta 60-40 a favor de River,Olé,Deportes
2018-11-14 21:54:53,La fortuna que gastó Cristiano Ronaldo en apenas 15 minutos en un bar,Infobae.com,Deportes
2018-11-15 00:01:24,Santiago Ponzinibbio: "El que dice que las artes marciales mixtas no son deporte, lo dice por ignorancia",LA NACION (Argentina.),Deportes
2018-11-14 19:22:44,El desubicado comentario de "Pico" Mónaco que incomodó a todos al aire,Eldestapeweb.com,Deportes
2018-11-15 07:54:03,Brian Sarmiento volvería a jugar después de casi ocho meses,Télam,Deportes
2018-11-15 08:43:04,Descubren un exoplaneta frío y oscuro, vecino de nuestro Sistema Solar,ÚltimaHora.com,Ciencia y Tecnologia
2018-11-14 15:42:12,Tres apps de Android para tener los mejores stickers en Whatsapp,TN,Ciencia y Tecnologia
2018-11-14 14:40:36,Cómo funciona el código QR, la función clave que WhatsApp copió de Snapchat e Instagram,Clarín.com,Ciencia y Tecnologia
2018-11-13 12:30:04,El truco de WhatsApp para saber qué decía un mensaje eliminado,Clarín.com,Ciencia y Tecnologia
2018-11-14 14:32:08,Meizu sería una de las primeras compañías en tener un teléfono con un SD 8150,smartGSM (blog),Ciencia y Tecnologia
2018-11-15 01:20:05,Motorola x Android One llegó a Guatemala,Prensa Libre,Ciencia y Tecnologia
2018-11-14 19:15:14,Un 'huracán' de Materia Negra viene hacia la Tierra, ¿estamos en peligro?,unocero,Ciencia y Tecnologia
2018-11-14 13:04:43,Un diseñador demanda a Adobe por un error que le borró 100 mil archivos,TN,Ciencia y Tecnologia
2018-11-14 12:29:42,La PlayStation 5 llegaría con un joystick con pantalla incluida,Clarín.com,Ciencia y Tecnologia
2018-11-14 23:24:07,Ya pueden jugar Fortnite con mouse y teclado en Xbox One,FayerWayer,Ciencia y Tecnologia
2018-11-14 21:56:53,Con $ 50 mil ahorrados, ¿conviene abrir un plazo fijo o comprar dólares?,Ambito.com,Economia
2018-11-14 16:37:10,En la City anticipan qué hará el BCRA si el dólar quiebra la banda inferior,El Cronista,Economia
2018-11-15 08:03:51,Aseguran que los combustibles seguirán subiendo: los motivos,Diario ElSol.com.ar Mendoza,Economia
2018-11-15 03:27:13,El Gobierno superó el desafío clave de la licitación de Letras del Tesoro y calmó la suba que insinuó el dólar,Infobae.com,Economia
2018-11-15 06:26:58,Netflix aumenta el precio de su suscripción mensual,LA NACION (Argentina.),Economia
2018-11-15 06:36:12,Kantar: el consumo cae 2% pero no a todos les va tan mal,La Voz del Interior,Economia
2018-11-14 18:07:06,Nissan electrifica San Pablo,EL LITORAL,Economia
2018-11-14 22:01:29,Cómo comprar dólares más baratos que en el Banco Nación con una foto del DNI y una selfie,TN,Economia
2018-11-15 06:15:32,Carrefour, Coto, Walmart y otros súper anticipan cuándo repuntará el consumo,iprofesional.com,Economia
2018-11-14 18:53:00,Cuáles fueron los 10 modelos de autos usados más vendidos en el país,iprofesional.com,Economia
2018-11-15 07:44:40,Ola de renuncias en Londres por el Brexit: el gobierno de Theresa May contra las cuerdas,Clarín.com,Internacional
2018-11-15 03:27:13,Cristina Kirchner: "Van a dejar un país infinitamente peor del que recibieron",Infobae.com,Internacional
2018-11-15 07:11:00,Tragedia en California: ya son 56 los muertos por los incendios,La Voz del Interior,Internacional
2018-11-15 03:39:25,Cuba comenzó a retirar a sus médicos de Brasil en respuesta a las declaraciones de Jair Bolsonaro,Infobae.com,Internacional
2018-11-15 07:42:00,Nena de 11 años evitó un secuestro con una "contraseña",Diario ElSol.com.ar Mendoza,Internacional
2018-11-15 07:31:51,Internaron de urgencia al hijo de Cecilia Bolocco y Carlos Menem,Diario de Cuyo,Internacional
2018-11-14 19:03:31,Por qué muchas mujeres están subiendo fotos de su ropa interior a las redes,LA NACION (Argentina.),Internacional
2018-11-14 10:49:33,El Congreso de EEUU advirtió que podrían perder una guerra con China o Rusia y pidió más fondos para Defensa,Infobae.com,Internacional
2018-11-15 08:27:26,Los asesinos de Jamal Khashoggi confesaron que lo descuartizaron y el fiscal pidió pena de muerte para ellos,Infobae.com,Internacional
2018-11-14 11:23:24,Cumbre del G20: cómo funcionarán los servicios y qué calles estarán cortadas,El Cronista,Internacional
2018-11-15 12:39:17,River va a imponer condiciones,Olé,Deportes
2018-11-15 11:38:14,La Conmebol no le hizo caso a River y Gallardo recibió otra mala noticia,Clarín.com,Deportes
2018-11-15 08:18:07,Diego Maradona, investigado en México y ante una sanción inminente,Clarín.com,Deportes
2018-11-15 09:28:37,Balcones y lloronas,Olé,Deportes
2018-11-15 11:51:37,La boda más esperada del fútbol mundial: Cristiano Ronaldo se comprometió con Georgina Rodríguez,Infobae.com,Deportes
2018-11-15 11:16:00,La cuenta oficial de Racing usó lenguaje inclusivo y las redes estallan,Diario Registrado,Deportes
2018-11-15 07:52:30,La frase de Mauro Icardi que generó controversia dentro de la selección argentina,Infobae.com,Deportes
2018-11-15 10:16:27,Más problemas para Dembélé,Olé,Deportes
2018-11-15 11:05:29,Selección Argentina: ¿El club de amigos de Maluma?,Futbolargentino.com,Deportes
2018-11-15 11:11:00,Diego Simeone renovaría contrato y podría convertirse en el técnico mejor pago del mundo,TN,Deportes
2018-11-14 19:22:10,Hallaron una nueva "súper Tierra" cerca a nuestro planeta,Diario Uno,Ciencia y Tecnologia
2018-11-14 14:40:36,Cómo funciona el código QR, la función clave que WhatsApp copió de Snapchat e Instagram,Clarín.com,Ciencia y Tecnologia
2018-11-15 12:09:11,Fortnite: mirá dónde encontrar los peces,Los Andes (Mendoza),Ciencia y Tecnologia
2018-11-14 15:42:12,Tres apps de Android para tener los mejores stickers en Whatsapp,TN,Ciencia y Tecnologia
2018-11-15 12:46:00,Un "huracán" de materia oscura se dirige hacia la Tierra a toda velocidad,El Observador,Ciencia y Tecnologia
2018-11-13 12:30:04,El truco de WhatsApp para saber qué decía un mensaje eliminado,Clarín.com,Ciencia y Tecnologia
2018-11-14 13:04:43,Un diseñador demanda a Adobe por un error que le borró 100 mil archivos,TN,Ciencia y Tecnologia
2018-11-15 07:09:46,Elecciones 2019: inseguridad, terreno de disputa de campaña,LA NACION (Argentina.),Ciencia y Tecnologia
2018-11-15 12:13:46,Instagram ya te deja ver cuánto tiempo usas la app en 'Tu actividad',Urban Tecno,Ciencia y Tecnologia
2018-11-15 12:24:55,Ahora podrá borrar los mensajes en Facebook Messenger,ElTiempo.com,Ciencia y Tecnologia
2018-11-15 12:47:48,Netflix y Spotify también se acomodan y aumentan sus abonos entre 25% y 40%,iprofesional.com,Economia
2018-11-15 10:19:12,Luego de tres subas en fila, el dólar opera casi estable a $ 37,01,Ambito.com,Economia
2018-11-15 08:13:00,Con $50.000 ahorrados, ¿conviene abrir un plazo fijo o comprar dólares?,iprofesional.com,Economia
2018-11-15 12:06:38,La bolsa porteña sube un 1,3% y encadena su segundo avance en fila,Ambito.com,Economia
2018-11-15 12:45:34,El Gobierno sube los biocombustibles y vuelve a meter presión sobre el precio de la nafta,Clarín.com,Economia
2018-11-15 08:03:51,Aseguran que los combustibles seguirán subiendo: los motivos,Diario ElSol.com.ar Mendoza,Economia
2018-11-15 06:15:32,Carrefour, Coto, Walmart y otros súper anticipan cuándo repuntará el consumo,iprofesional.com,Economia
2018-11-15 09:04:42,Lanzan en Argentina una criptomoneda atada al dólar,Clarín.com,Economia
2018-11-15 09:36:22,Empleo 2019: qué tipo de personal piden las empresas y qué aumento de sueldo prevén dar,Clarín.com,Economia
2018-11-14 22:01:29,Cómo comprar dólares más baratos que en el Banco Nación con una foto del DNI y una selfie,TN,Economia
2018-11-15 10:52:59,Brexit: qué dice el acuerdo alcanzado con Europa y por qué es tan polémico,Clarín.com,Internacional
2018-11-15 12:13:51,Zulemita Menem habló de la internación de urgencia de su hermano Máximo,Clarín.com,Internacional
2018-11-15 11:24:44,La Justicia saudí pidió pena de muerte para cinco sospechosos de matar a Khashoggi,TN,Internacional
2018-11-15 11:35:57,Los chilenos presos en Malasia se salvaron de la horca y serán liberados,LA NACION (Argentina.),Internacional
2018-11-15 01:48:36,En la California arrasada, empieza la búsqueda de lo que nadie quiere hallar,LA NACION (Argentina.),Internacional
2018-11-15 12:33:37,Es viral: por qué miles de mujeres postean su ropa interior en redes sociales,Diario NORTE,Internacional
2018-11-15 03:39:25,Cuba comenzó a retirar a sus médicos de Brasil en respuesta a las declaraciones de Jair Bolsonaro,Infobae.com,Internacional
2018-11-15 07:42:00,Nena de 11 años evitó un secuestro con una "contraseña",Diario ElSol.com.ar Mendoza,Internacional
2018-11-15 07:54:53,CFK: "Van a dejar un país infinitamente peor del que recibieron",gacetamercantil.com,Internacional
2018-11-15 12:20:13,Escándalo en Japón: el ministro de Ciberseguridad confesó que nunca usó una computadora,Clarín.com,Internacional
2018-11-15 13:26:10,Gallardo contó cómo vivió el Boca-River sin poder estar en la cancha: de los "mediocres" al "chiquitaje",LA NACION (Argentina.),Deportes
2018-11-15 16:29:54,Alejandro Fantino denunció que "el árbitro perjudicará a Boca" en la Superfinal de la Libertadores,Infobae.com,Deportes
2018-11-15 14:38:45,Angelici confirmó que Boca hará un entrenamiento a puertas abiertas previo a la superfinal de la Libertadores,Clarín.com,Deportes
2018-11-15 16:50:37,Scaloni y su continuidad "por decantación",Olé,Deportes
2018-11-15 12:06:14,Conmebol rechazó la apelación por el caso Gallardo,MDZ Online,Deportes
2018-11-15 14:13:57,A copar La Bombonera: los planes de Boca para la fiesta previa a la final ante River,Goal.com,Deportes
2018-11-15 08:18:07,Diego Maradona, investigado en México y ante una sanción inminente,Clarín.com,Deportes
2018-11-15 15:17:05,Racing, pionero en la utilización del lenguaje inclusivo,Clarín.com,Deportes
2018-11-15 17:09:00,Votan la mejor hinchada del mundo, y solo una de Argentina está en el top ten,Tiempo de San Juan,Deportes
2018-11-14 12:11:10,El convocado que le devolvió la alegría a la Selección Argentina,Bolavip,Deportes
2018-11-15 13:59:06,El mate, el alfajor, Ricardo Fort y Macri: cómo son los stickers de Whatsapp hechos en el país,LA NACION (Argentina.),Ciencia y Tecnologia
2018-11-15 15:47:12,Por fin: WhatsApp tendrá un modo de agregar contactos que será mucho más simple,La Voz del Interior,Ciencia y Tecnologia
2018-11-15 15:01:26,Borrarse de Instagram: desilusionada, una de las diseñadoras de la red social le dice adiós,LA NACION (Argentina.),Ciencia y Tecnologia
2018-11-15 14:31:26,Ok, Google... dime las últimas noticias | El buscador ya incluye audios de El Comercio,El Comercio,Ciencia y Tecnologia
2018-11-15 13:42:12,Asus ZenBook Pro 15 UX580: una segunda pantalla más útil de lo que pensábamos en una laptop de alta gama,Clarín.com,Ciencia y Tecnologia
2018-11-15 12:09:11,Fortnite: mirá dónde encontrar los peces,Los Andes (Mendoza),Ciencia y Tecnologia
2018-11-15 13:54:41,Descubren uno de los exoplanetas más cercanos a la Tierra,Clarín.com,Ciencia y Tecnologia
2018-11-15 17:37:30,Primero van mis redes sociales y después el cuidado de la casa: mexicanos,unocero,Ciencia y Tecnologia
2018-11-14 06:06:46,Nos hundimos en un 'huracán' de materia oscura que podría revelar sus secretos,Hipertextual,Ciencia y Tecnologia
2018-11-13 12:30:04,El truco de WhatsApp para saber qué decía un mensaje eliminado,Clarín.com,Ciencia y Tecnologia
2018-11-15 16:49:46,La inflación de octubre fue 5,4% y acumula en el año 39,5%,El Cronista,Economia
2018-11-15 15:15:53,El dólar mayorista avanzó 15 centavos y la tasa marcó su novena baja consecutiva,El Cronista,Economia
2018-11-15 12:07:13,Tras aprobación del Presupuesto, el Merval trepa un 4,4%,Ambito.com,Economia
2018-11-15 11:20:05,Netflix aumenta los abonos en Argentina,EL LITORAL,Economia
2018-11-15 15:37:35,Suben hasta 8,34% los biocombustibles y meten presión a los precios de las naftas,iprofesional.com,Economia
2018-11-15 13:05:32,Pymes porteñas suman quejas por las comisiones en las ventas con tarjeta de crédito,Ambito.com,Economia
2018-11-15 06:25:50,Naftas | Cómo quedaron los precios en Santiago tras los reajustes,El Liberal Digital,Economia
2018-11-15 09:58:00,Bancarios amenazan con un paro la próxima semana,iprofesional.com,Economia
2018-11-14 09:25:11,Pronostican un retroceso del consumo masivo de 1,8% este año y de 2,1% en 2019,iprofesional.com,Economia
2018-11-15 15:28:58,Más de 70% de las personas confía en hacer transacciones con el celular,Ambito.com,Economia
2018-11-15 16:59:09,Carlos Menem pidió autorización para salir del país y visitar a su hijo en Chile,Infobae.com,Internacional
2018-11-15 16:37:25,Detuvieron en Buenos Aires a dos adherentes del grupo terrorista Hezbollah con gran cantidad de armas,Infobae.com,Internacional
2018-11-15 09:08:21,El fiscal general pidió la pena de muerte para los sospechosos del crimen de Khashoggi,Télam,Internacional
